material_id,composition,nsites,crystal_system,space_group,volume,density,density_atomic,efermi,energy_per_atom,formation_energy_per_atom,is_gap_direct,band_gap
mp-1199451,B100 S150,250,Tetragonal,88,4055.0216882311643,2.4123142396181843,16.220086752924658,4.30791176,-5.8889910275599995,-0.7342185787266671,True,2.526399999999999
mp-1229254,B6 Pb20 Br6 O26,58,Monoclinic,9,1206.2595178762904,7.026553508791071,20.7975778944188,5.07891672,-6.22259956586207,-1.864014094051723,False,2.435399999999999
mp-1195239,B12 Pb24 Br4 O40,80,Orthorhombic,57,1432.797630071289,7.025691219263534,17.909970375891113,2.77803096,-6.707842969374999,-2.036312253499999,True,2.8245
mp-560833,B12 Pb24 Cl4 O40,80,Orthorhombic,57,1346.954034392527,7.254251437601931,16.83692542990659,3.68324069,-6.741066207125004,-2.058955678000004,True,2.9337
mp-624,B12 As2,14,Trigonal,166,129.317419464123,3.589969113026614,9.236958533151642,4.53115495,-8.607139822857143,-0.20918894107142802,True,2.6454
mp-1346,B12 O2,14,Trigonal,166,102.43459585845005,2.621773527017992,7.316756847032146,5.28513093,-7.237317123571429,-0.8052726050000011,True,1.856399999999999
mp-28395,B12 P2,14,Trigonal,166,122.07265749137633,2.6073925513727563,8.71947553509831,5.21319273,-7.909109577857143,-0.326223649710885,False,2.4757
mp-29654,B72 H88,160,Orthorhombic,56,1455.2641917752399,0.9893997412867691,9.09540119859525,-1.810960039999999,-5.3042644603125,-0.09809325075000001,True,2.9653
mp-622018,B1 As5 Pb6 O20,32,Tetragonal,81,553.9456652490212,5.841255292602802,17.310802039031913,1.90185,-6.5470149971875,-1.819980404895833,False,2.9414000000000002
mp-557856,B2 Cl2 O4 F8,16,Monoclinic,9,233.27003735638905,2.196156888650325,14.579377334774316,-3.02461556,-5.207725988125,-1.947817728020833,False,1.9592
mp-23189,B2 I6,8,Hexagonal,176,343.3017052728368,3.787581409278581,42.9127131591046,-0.6082331,-3.160202255000001,-0.347344851041667,False,2.6901
mp-4674,B4 N4 F32,40,Tetragonal,113,475.19314829637045,2.471344439023755,11.879828707409262,-2.83626763,-4.785542488,-1.7526936364166672,True,2.9979
mp-1479,B1 P1,2,Cubic,216,23.272944325085422,2.9813687825821953,11.636472162542711,7.5307309,-8.65751955,-0.48330429523809504,False,1.243499999999999
mp-567433,B4 P4 I12 Br12,32,Orthorhombic,62,1303.61892876206,3.374071476394194,40.738091523814376,0.57944943,-3.357736324375,-0.66051848110119,True,1.9673
mp-1201622,B4 P4 Br24,32,Orthorhombic,62,1017.1433025089385,3.403601081658267,31.78572820340433,1.21143676,-3.611538976562499,-0.87197091328869,True,2.7247
mp-27724,B1 P1 S4,6,Orthorhombic,23,141.5693693903541,1.994541415192164,23.59489489839235,0.37956446,-5.41944845,-0.6447311889682521,False,2.276
mp-1201413,B4 Pb28 Br12 O28,72,Monoclinic,15,1626.734620148762,7.402369027342132,22.593536390955027,3.13832462,-5.692399177916666,-1.680483183425925,False,1.9254000000000002
mp-540668,B16 S32,48,Monoclinic,14,1081.3151571176138,1.841349691563198,22.527399106616954,0.31678882,-5.713698593541667,-0.728328291597221,False,2.5677
mp-1228703,B2 Sb2 Pb2 S8,14,Monoclinic,4,352.52513281924956,4.409238874201632,25.1803666299464,5.18758438,-5.138257249285714,-0.6990460563095221,False,2.1522
mp-1214789,B8 Se16,24,Monoclinic,14,621.8055623394856,3.604784958080036,25.90856509747857,0.31636213,-12.184781938333332,-0.194957051874998,False,1.771199999999999
mp-27286,Ba4 Ag24 O16,44,Orthorhombic,52,778.1146417626792,7.243269557496879,17.684423676424526,1.17088897,-4.354688140227273,-0.830284046590908,False,0.9577999999999991
mp-18501,Ba4 Ag8 Te8,20,Orthorhombic,62,609.8394280098713,6.624990724388473,30.491971400493565,3.75838072,-3.731018303499996,-0.952725886833328,True,0.673299999999999
mp-28505,Ba2 Al4 Te8,14,Tetragonal,125,508.7963699644138,4.580157621476996,36.34259785460099,3.09254507,-4.280968996428569,-1.140490400238092,True,1.5444
mp-14501,Ba2 As12 Pt8,22,Monoclinic,15,444.41882641522795,10.21683416150003,20.200855746146726,5.33771477,-5.587025595909102,-0.657548921818193,False,0.19010000000000002
mp-1105233,Ba2 As4 O12,18,Monoclinic,15,257.68852078019756,4.938234007396964,14.316028932233198,1.15069085,-6.738651304444444,-2.188986189444444,True,2.7763
mp-28719,Ba2 Au4 F16,22,Tetragonal,82,357.78594413808605,6.342110180669233,16.262997460822092,-2.19737877,-4.371535524545451,-2.209939348181815,True,2.4882
mp-558168,Ba4 Au8 F48,60,Cubic,221,1145.4778200532364,4.402527155758056,19.091297000887273,-2.83226628,-3.882965274166666,-1.7874341114999992,True,1.515899999999999
mp-9297,Ba2 Au4 O8,14,Tetragonal,88,217.3158006240782,9.09688780849218,15.522557187434158,2.20246243,-5.482577204285714,-1.445636781428571,False,1.1785
mp-30126,Ba2 B4 S8,14,Monoclinic,9,305.1229717227263,3.1260954367769562,21.794497980194734,2.26586765,-5.820213586428571,-1.272899764761903,False,2.7453000000000003
mp-570823,Ba2 B4 Se12,18,Orthorhombic,64,462.8980770193898,4.539392425453564,25.716559834410546,2.28997205,-4.9185176705555556,-0.8903812985995351,False,1.7096
mp-12927,Ba2 Be4 N4,10,Tetragonal,140,135.9728937457125,4.478603722728969,13.59728937457125,3.02258281,-6.322834987999999,-1.107963756,False,1.178999999999999
mp-1228976,Ba9 Bi18 S36,63,Hexagonal,174,1732.527266114362,5.8963114935600895,27.500432795466065,3.72270251,-4.927826205873013,-1.177471658730156,False,1.2751000000000001
mp-8281,Ba1 Cd2 As2,5,Trigonal,164,139.70118798705417,6.085725269374697,27.940237597410835,2.63466604,-3.250679454000001,-0.614831377000001,True,0.15759999999999902
mp-8279,Ba1 Cd2 P2,5,Trigonal,164,129.8405316603431,5.423798232384745,25.96810633206862,2.9328692100000002,-3.499186951999999,-0.5651984778571411,True,0.6835999999999991
mp-7374,Ba2 Cu4 O4,10,Tetragonal,141,166.64280980517356,5.907405636175781,16.664280980517354,3.15895037,-5.619250707999994,-1.616588649999994,True,1.386299999999999
mp-5970,Ba4 Cu8 S8,20,Orthorhombic,62,388.01353530653097,5.62422080829076,19.400676765326548,5.2748822,-4.805018248999994,-1.126196765999993,True,0.9028
mp-1193410,Ba4 Dy8 S16,28,Orthorhombic,62,722.5967329426176,5.428714197100985,25.807026176522054,2.53993901,-6.37845582642857,-2.420003788333329,True,1.7407
mp-1193797,Ba4 Dy8 Se16,28,Orthorhombic,62,815.3375866760265,6.33934568922243,29.119199524143802,2.26079694,-5.8312907785714305,-2.239951934672619,True,1.3765
mp-17927,Ba4 Dy8 Te16,28,Orthorhombic,62,1006.1217018165838,6.421693048545647,35.93291792202085,3.74923599,-5.1686960525,-1.778846113928569,True,1.2938
mp-1192439,Ba4 Er8 S16,28,Orthorhombic,62,707.9648872764485,5.630210280035412,25.28446025987316,2.62481794,-6.368241679285715,-2.424262989285713,True,1.721299999999999
mp-1192805,Ba4 Er8 Se16,28,Orthorhombic,62,800.2671498703946,6.537725382763253,28.580969638228378,2.26250938,-5.8137686575,-2.236903161696428,True,1.3665
mp-17928,Ba4 Er8 Te16,28,Orthorhombic,62,989.6662229073892,6.592348643286566,35.34522224669247,3.87877114,-5.143207912499998,-1.767831322023807,True,1.310799999999999
mp-568396,Ba8 Fe16 Br64,88,Orthorhombic,61,3458.185642674774,3.412129521716593,39.29756412130425,-0.86295071,-4.284835919431818,-1.379873224886363,True,0.9257000000000001
mp-19154,Ba4 Fe8 O16,28,Orthorhombic,36,442.3569297073226,4.70003236580985,15.79846177526152,1.36316648,-7.610649461428571,-2.089097835714285,False,1.7417999999999991
mp-1183302,Ba4 Ga8 As8,20,Monoclinic,14,528.995052075059,5.356669131520892,26.44975260375295,2.85611178,-4.109172771,-0.6460903610000001,False,1.3062
mp-1105728,Ba4 Ga8 P8,20,Monoclinic,14,491.73330493306423,4.575314766103028,24.58666524665321,3.4408538,-4.416588002999999,-0.655365195857142,False,1.427699999999999
mp-849286,Ba12 Ga24 S48,84,Cubic,205,2083.8769584043566,3.873010546326264,24.808059028623294,1.857020659999999,-4.965200289642858,-1.461113824642858,True,2.9088000000000003
mp-29938,Ba8 Ga16 Sb16,40,Orthorhombic,62,1193.6926876094262,5.790212918594685,29.842317190235654,4.13145377,-3.8515572690000033,-0.604923376000002,False,0.027700000000000002
mp-7841,Ba2 Ga4 Se8,14,Orthorhombic,66,414.71996409700495,4.745645848121506,29.622854578357497,1.06519527,-4.500037020000001,-1.36306374919643,False,1.8578000000000001
mp-38117,Ba1 Ga2 Te4,7,Tetragonal,97,252.63025970763434,5.1740892804585155,36.09003710109062,2.75982205,-3.961316497142856,-1.025832131666665,False,0.5291
mp-1194410,Ba4 Gd8 Se16,28,Orthorhombic,62,836.900590635041,6.092676037770971,29.88930680839432,2.10508955,-8.547751055714283,-2.254198865624996,False,1.225499999999999
mp-1182773,Ba4 Gd8 Te16,28,Orthorhombic,62,1029.5664866520613,6.207721580499715,36.770231666145044,3.52965325,-7.901538467857144,-1.809475183095239,False,0.7582000000000001
mp-27810,Ba4 Ge8 As8,20,Tetragonal,105,541.2744345971146,5.306738360872226,27.06372172985573,3.97288774,-4.5983096424999985,-0.49725449949999906,False,0.028599999999999
mp-27809,Ba4 Ge8 P8,20,Tetragonal,105,504.15172150052837,4.539476695411165,25.20758607502642,3.61233258,-4.9021031265,-0.5029075863571421,False,0.5134000000000001
mp-1193583,Ba4 Ho8 S16,28,Orthorhombic,62,715.7224363822448,5.525963798662894,25.561515585080173,2.58038513,-6.37212853892857,-2.41958966178571,True,1.730699999999999
mp-17273,Ba4 Ho8 Te16,28,Orthorhombic,62,997.6828454125783,6.508370770167922,35.63153019330637,3.75190239,-5.154795434642859,-1.77085865702381,False,0.785
mp-1105940,Ba4 In8 P8,20,Monoclinic,11,565.9775007321595,5.033575930184728,28.298875036607974,5.09522322,-4.21085724,-0.557203344523808,False,0.250899999999999
mp-21943,Ba8 In16 S32,56,Orthorhombic,70,1606.1243984397618,4.096007203315982,28.68079282928146,2.27614547,-4.790444660535714,-1.363193132440475,True,2.2042
mp-21766,Ba8 In16 Se32,56,Orthorhombic,70,1850.4140633883483,4.901912836591854,33.04310827479193,1.74154071,-4.3622841225,-1.30214578860119,True,1.572
mp-21183,Ba2 In4 Te8,14,Orthorhombic,66,549.6389222356725,5.30128227150803,39.259923016833746,3.2272176200000002,-3.876337722142856,-1.017688293571426,False,0.9642000000000001
mp-984052,Ba4 Lu8 S16,28,Orthorhombic,62,688.1810468060976,5.940859147785773,24.577894528789198,2.65334565,-6.346109682142854,-2.41528280833333,True,1.7477
mp-1192674,Ba4 Lu8 Se16,28,Orthorhombic,62,779.544104654393,6.842874325971653,27.840860880514036,2.29087516,-5.7811681971428595,-2.217454517529764,True,1.3795
mp-1192634,Ba4 Lu8 Te16,28,Orthorhombic,62,967.9962629170029,6.845708518464667,34.571295104178674,4.6097569400000005,-5.100014021071429,-1.737789246785714,True,0.7892999999999991
mp-8280,Ba1 Mg2 As2,5,Trigonal,164,135.8389929674064,4.104683991764778,27.16779859348128,2.65369558,-3.8326104360000013,-0.9285784290000021,False,1.0689
mp-29209,Ba1 Mg2 Bi2,5,Trigonal,164,173.13858795412915,5.791868242563416,34.62771759082583,3.27667337,-3.184069918,-0.5920732000000011,True,0.39679999999999904
mp-8278,Ba1 Mg2 P2,5,Trigonal,164,126.38018259497746,3.257013304267086,25.27603651899549,2.98038428,-4.12024428,-0.9180718758571421,False,1.1366
mp-9567,Ba1 Mg2 Sb2,5,Trigonal,164,163.63463549492457,4.358063461124373,32.726927098984916,3.47476502,-3.521034273999999,-0.8334507839999981,False,0.8466
mp-1029505,Ba12 Mo24 N48,84,Cubic,205,1406.47712582604,5.4578557696690915,16.743775307452857,4.59276013,-8.815495472142857,-0.6778688807142861,False,0.043300000000000005
mp-1029502,Ba12 Nb24 N48,84,Cubic,205,1426.0401898822959,5.298203151037149,16.976668927170188,4.15922549,-9.029803467499999,-1.104846896071428,False,2.1524
mp-866306,Ba4 Nd8 S16,28,Orthorhombic,62,778.6729740204366,4.726279564678873,27.80974907215845,2.78307715,-6.376378457857141,-2.375134447142854,True,1.6426
mp-1104130,Ba2 P8 Au4,14,Orthorhombic,70,328.27351927137954,6.628075170079297,23.448108519384252,4.63759405,-4.777914247142852,-0.473823812653054,False,0.190999999999999
mp-28967,Ba2 Pd4 S8,14,Monoclinic,11,316.34140399923814,5.022717317257348,22.595814571374152,3.16054397,-5.242961645000002,-1.124079240714286,False,0.7791999999999991
mp-9127,Ba1 Sb2 O6,9,Trigonal,162,142.98032483777925,5.537944435702883,15.88670275975325,1.92110029,-6.806295256666668,-2.376879317777779,False,2.8606
mp-28129,Ba8 Sb16 S32,56,Monoclinic,14,1539.5412713964797,4.392955633142289,27.49180841779428,3.82856717,-4.93855359017857,-1.119922777321425,False,1.5472000000000001
mp-4727,Ba8 Sb16 Se32,56,Monoclinic,14,1739.424009106401,5.320731343873672,31.06114301975716,3.2878056,-4.517261047857143,-1.065743429196428,False,1.1026999999999991
mp-17501,Ba4 Sc8 Te16,28,Orthorhombic,62,914.0044487735435,5.360490688799092,32.64301602762655,4.68732999,-5.521752495000003,-1.642161534523812,True,0.5092999999999991
mp-1194376,Ba4 Sm8 S16,28,Orthorhombic,62,758.484207475464,4.959232574236378,27.088721695552287,2.36256696,-6.384296911071431,-2.39721327107143,True,1.759
mp-1193757,Ba4 Sm8 Se16,28,Orthorhombic,62,853.1175320507592,5.869572565424152,30.468483287527114,2.04067517,-5.856283884999998,-2.236313439196427,True,1.4344000000000001
mp-17786,Ba4 Sm8 Te16,28,Orthorhombic,62,1048.678929990815,6.007304051063043,37.452818928243396,3.58761432,-5.213629962500001,-1.7951484220238112,False,0.7957000000000001
mp-1029616,Ba12 Ta24 N48,84,Cubic,205,1448.3069495959514,7.6393771611716765,17.241749399951804,4.67646661,-9.7097841225,-1.280363978880952,False,2.658
mp-1193223,Ba4 Tb8 S16,28,Orthorhombic,62,730.5026411061918,5.304956008428256,26.089380039506853,2.54056307,-6.384383673214286,-2.420363607976189,True,1.7379
mp-17153,Ba4 Tb8 Te16,28,Orthorhombic,62,1015.4809446590862,6.315744283024655,36.26717659496736,3.82479239,-5.18236612285714,-1.786948157142854,True,1.2848
mp-1193579,Ba4 Tm8 S16,28,Orthorhombic,62,701.2234122019127,5.716074406100827,25.04369329292545,2.61216412,-6.340953828928572,-2.421322947500002,True,1.7438999999999991
mp-1193169,Ba4 Tm8 Se16,28,Orthorhombic,62,793.4836179284227,6.621662694958519,28.33870064030081,2.27284494,-5.782077959642858,-2.229560272410717,True,1.380399999999999
mp-18196,Ba4 Tm8 Te16,28,Orthorhombic,62,981.5586898885284,6.669472607727202,35.05566749601887,3.85972474,-5.106528029642858,-1.755499247738097,True,1.3203
mp-1029918,Ba12 V24 N48,84,Cubic,205,1307.9301739553873,4.49796709390414,15.570597308992706,3.64480799,-8.747864496309523,-1.113593344880951,False,1.562399999999999
mp-29036,Ba4 Y8 S16,28,Orthorhombic,62,725.9437568605377,4.056958167744675,25.926562745019204,2.69894626,-6.913243349285715,-2.4145867478571432,True,1.7564000000000002
mp-1193099,Ba4 Y8 Se16,28,Orthorhombic,62,818.8175984044426,5.118428248655952,29.243485657301523,2.27395476,-6.372303429642857,-2.240760022410714,True,1.4872
mp-17872,Ba4 Y8 Te16,28,Orthorhombic,62,1010.3383372861468,5.427248325634622,36.083512045933816,3.81008631,-5.7178174039285725,-1.787762902023809,True,1.293499999999999
mp-7427,Ba4 Zn8 As8,20,Orthorhombic,62,467.19634427852776,5.942561357577934,23.359817213926387,3.50575622,-3.4289543554999993,-0.6732129104999991,True,0.2974
mp-1228784,Ba10 I1 Br4 N5,20,Trigonal,166,617.3763433846691,5.08300417534274,30.868817169233456,2.53266621,-4.81436123,-1.366714386,True,1.125899999999999
mp-1197065,Ba13 Si6 Sn8 As22,49,Tetragonal,121,1475.5481693623278,5.122372626479346,30.113227946169957,3.78134911,-4.6021506559183685,-0.677296513979593,False,0.7270000000000001
mp-530714,Ba56 Al4 Sb44,104,Tetragonal,142,4215.460322044558,5.182237728287287,40.53327232735152,3.61815167,-4.03529152375,-1.111051576442307,False,0.7923999999999991
mp-620609,Ba30 Zr28 Se84,142,Trigonal,167,4240.448496875847,5.210847801987258,29.862313358280613,2.80252441,-6.100547098380281,-1.9416637887808101,True,0.2641
mp-30001,Ba32 Nb10 N38,80,Triclinic,2,1753.9822152091185,5.543816440321997,21.92477769011398,2.57793927,-7.008725390249999,-1.017790355374999,False,1.7770000000000001
mp-1197806,Ba16 Re6 O37,59,Monoclinic,12,996.7652806491823,6.507866948841855,16.894326790664106,3.43697739,-7.681543673389831,-2.792275173898305,False,1.511199999999999
mp-1229199,Ba17 Sr1 Sm12 Cl68,98,Tetragonal,83,2770.9127840917545,3.977570492885069,28.274620245834228,4.97912636,-5.012513888163266,-2.80191239744898,True,0.006199999999999001
mp-644875,Ba8 In20 As20,48,Orthorhombic,62,1395.692545360627,5.821980764906506,29.076928028346398,4.7945893900000005,-3.939258775208335,-0.5238895036111121,True,0.22130000000000002
mp-1215155,Ba84 Cd16 Bi72,172,Orthorhombic,64,7131.810149222151,6.6080207567456615,41.464012495477625,3.1701414,-3.508279585523255,-0.8534160487790701,True,0.32220000000000004
mp-684034,Ba84 Cd16 Sb72,172,Orthorhombic,64,6754.249602401213,5.43349508591745,39.26889303721636,3.370863029999999,-3.8106922503488363,-1.055796045232557,False,0.731399999999999
mp-561318,Ba6 Al3 Cu6 F33,48,Trigonal,145,684.3541981161051,4.642080055490678,14.257379127418856,0.49373184000000003,-5.545349329166666,-3.243204630729166,True,0.843399999999999
mp-556282,Ba8 Al4 In4 O20,36,Hexagonal,194,609.13961852121,5.413376434001932,16.9205449589225,3.03224632,-6.771036568055556,-2.872980514907408,True,2.0183
mp-28134,Ba16 As16 S40,72,Orthorhombic,29,1982.7551731299538,3.918265344205699,27.53826629347158,2.71553736,-5.131772555972223,-1.368440024583332,True,1.6148999999999991
mp-28348,Ba8 As8 Se20,36,Monoclinic,4,1093.5568719974654,4.976330148320431,30.37657977770737,2.17423041,-4.70128584277778,-1.294868916857641,False,1.155
mp-861937,Ba2 As1 Au1,4,Cubic,225,129.11914995823278,7.028815039925321,32.279787489558196,2.90434713,-3.8916354650000002,-0.9461468618750001,False,0.5211
mp-30105,Ba8 B16 Se52,76,Monoclinic,14,1938.9218904990878,4.605429852984838,25.512130138145892,2.2184044800000002,-4.876477554999999,-0.876353019586073,True,1.332999999999999
mp-568923,Ba24 B12 N24 Cl12,72,Cubic,214,1647.835984961692,4.219455527500701,22.88661090224572,1.89414958,-6.475887993055555,-1.635481336249999,False,2.7533000000000003
mp-28670,Ba4 Bi4 O10,18,Monoclinic,14,341.11013077776954,7.522216207949441,18.950562820987198,2.97320869,-6.328183767222226,-2.288425597777783,False,2.012899999999999
mp-1104988,Ba4 Bi4 Se6 O4,18,Monoclinic,14,501.87848812774547,6.362487027654726,27.882138229319192,4.02676481,-5.378979716666667,-1.823238056336805,False,1.419299999999999
mp-862947,Ba2 Bi1 Au1,4,Cubic,225,147.75546537595042,7.648884560139377,36.938866343987605,3.16433616,-3.615851409999997,-0.865384862499998,False,0.422799999999999
mp-23127,Ba2 Bi1 Sb1 O6,10,Monoclinic,12,162.47784885143284,7.168280676948144,16.247784885143282,4.18559859,-6.607482318999999,-2.453007172999998,False,1.6958000000000002
mp-1018098,Ba2 Br1 N1,4,Trigonal,166,119.42436611590482,5.124717030741697,29.856091528976204,2.41621929,-4.86481195,-1.41151841,True,1.1377
mp-17380,Ba4 Ca2 Pd6 O12,24,Orthorhombic,69,393.39379947616953,6.162650544970049,16.391408311507064,2.58720544,-6.274936545416666,-2.019023110416666,False,1.4866000000000001
mp-1214858,Ba16 Ca8 Mo8 N32,64,Orthorhombic,61,1260.3657409439427,4.919026689220734,19.693214702249104,4.82194531,-7.3555852203125,-1.100296364062501,False,2.412699999999999
mp-19403,Ba2 Ca1 Mo1 O6,10,Cubic,225,153.56571582872633,5.478714226488384,15.356571582872633,2.369640689999999,-7.539842310999999,-2.9021457209999992,False,2.258
mp-1520564,Ba2 Ca1 Se1 O6,10,Cubic,225,143.5908969776417,5.6629405886883,14.359089697764169,2.97153411,-6.452516751,-2.549794024234375,True,2.01
mp-550685,Ba2 Ca1 Te1 O6,10,Cubic,225,154.00023183896883,5.804636318956966,15.400023183896883,3.089568599999999,-6.6543824659999995,-2.786920297666666,True,2.9976000000000003
mp-557448,Ba4 Ca2 U2 O12,20,Monoclinic,14,337.1538572711704,6.39047624557279,16.85769286355852,2.66130363,-8.232708689999999,-3.550436109999999,False,2.1948
mp-1102943,Ba2 Cd1 B2 O6,11,Monoclinic,12,158.3624123132637,5.291953372791124,14.396582937569427,1.65105378,-7.165088234545454,-2.815587358030302,True,2.821899999999999
mp-1079666,Ba4 Cd2 As4,10,Orthorhombic,36,332.4173735799118,5.364082097613705,33.24173735799118,2.39171248,-3.7583438149999973,-0.9307027879999971,True,0.39029999999999904
mp-1214739,Ba4 Cd2 Ge4 O14,24,Tetragonal,113,419.80637208506045,5.097364603067555,17.491932170210852,0.40767837,-6.561289418333334,-2.504644183749999,False,2.9166
mp-1207118,Ba2 Cd1 Mo1 O6,10,Cubic,225,152.17224725980637,6.318198368159635,15.217224725980637,2.17339806,-7.002457366,-2.469319745,False,2.5376000000000003
mp-18309,Ba8 Cd4 S12,24,Orthorhombic,62,690.3125667328919,4.649905842641991,28.763023613870498,1.86488532,-4.717959141666668,-1.8491193462500002,True,2.0892
mp-1205643,Ba2 Ce1 Pa1 O6,10,Cubic,225,184.86334313045163,6.663255379752162,18.486334313045163,6.6743686,-8.541068808,-3.640372512,False,0.016199999999999
mp-1228392,Ba2 Ce1 Pb1 O6,10,Trigonal,148,170.76873246930134,6.981437634787639,17.076873246930134,3.0026868,-7.191365368,-2.8738340829999993,False,2.3054
mp-21879,Ba2 Ce1 Pt1 O6,10,Cubic,225,154.26394370884378,7.597965773437191,15.426394370884378,3.83939604,-7.353921987,-2.800542076999999,False,1.420399999999999
mp-1521094,Ba2 Ce1 Sn1 O6,10,Cubic,225,162.30800115493082,6.440040825251537,16.230800115493082,3.40939454,-7.46291288,-3.1156891165,False,2.144399999999999
mp-1190827,Ba8 Co4 Ge8 O28,48,Tetragonal,113,814.2056759797608,4.8201633329324505,16.962618249578348,2.12935155,-7.062682656250001,-2.4915868775,True,2.124
mp-16887,Ba8 Co4 O16,28,Monoclinic,14,479.1449570833152,5.511526936670681,17.112319895832687,1.92898661,-6.723713994285716,-2.328969620000002,False,0.3179
mp-17520,Ba8 Cr4 O16,28,Orthorhombic,62,479.5301900538086,5.411010865068971,17.12607821620745,4.20873835,-7.4865857257142725,-2.731894101428558,True,1.9086999999999992
mp-558012,Ba8 Cu4 P24 O72,108,Monoclinic,14,1549.3255861107816,3.481283709026693,14.345607278803534,1.32963239,-7.535377842685186,-2.739329850383598,False,1.1062
mp-9372,Ba2 Cu1 P2 O8,13,Monoclinic,12,209.48442845147213,4.186476448036815,16.114186803959395,1.78836841,-7.363336575384616,-2.874737218406594,False,0.258499999999999
mp-772788,Ba8 Cu8 O20,36,Orthorhombic,33,618.7637569663804,5.171298819976283,17.18788213795501,1.1042951,-6.0124654175,-1.9262245013888881,False,0.7110000000000001
mp-552934,Ba2 Cu1 Br1 O2,6,Trigonal,166,161.29466248966747,4.633837672303171,26.88244374827791,1.4944861,-5.610883309999999,-2.365879127499999,False,2.307299999999999
mp-551456,Ba2 Cu1 Cl1 O2,6,Trigonal,166,156.03718556296457,4.316923936472801,26.006197593827427,1.6352683,-5.730044841666667,-2.449774615,False,2.3029
mp-3879,Ba4 Cu2 F12,18,Orthorhombic,64,274.2991648015784,5.474897141352942,15.238842488976578,0.69114755,-5.549511331111102,-3.391703464444434,False,0.8501000000000001
mp-561179,Ba8 Cu4 I4 O8,24,Monoclinic,11,695.8225789033339,4.745229171899484,28.99260745430558,1.820395309999999,-5.457140619166665,-2.230958756666665,False,2.2608
mp-1045817,Ba4 Cu2 Mo4 F28,38,Monoclinic,15,621.2761991283428,4.255385351348095,16.34937366127218,0.7921969400000001,-6.032950252368421,-3.063350777631579,False,1.4195
mp-1516815,Ba8 Dy4 Bi4 O24,40,Cubic,201,659.7170939306706,7.471913020077768,16.492927348266765,2.36282337,-7.031215286,-2.827802711166666,True,1.733099999999999
mp-12640,Ba2 Dy1 Nb1 O6,10,Cubic,225,156.79671133235095,6.630188428482101,15.679671133235095,2.02778421,-8.283141384,-3.458601736166666,True,2.8514
mp-1205693,Ba2 Dy1 U1 O6,10,Cubic,225,167.43435632644434,7.648211512289129,16.743435632644434,5.32664326,-8.599756791,-3.656206646166667,False,0.8682999999999991
mp-6653,Ba2 Er1 Nb1 O6,10,Cubic,225,154.67319921611963,6.7723060738798235,15.467319921611963,2.06806208,-8.299404884000001,-3.479930908,True,2.854199999999999
mp-6621,Ba2 Er1 Ru1 O6,10,Cubic,225,148.6889622359816,7.136039155136842,14.86889622359816,3.15684303,-7.602358978,-2.8655752519999993,True,0.07160000000000001
mp-1206292,Ba2 Er1 U1 O6,10,Cubic,225,168.2717217241136,7.657114717938615,16.82717217241136,5.26082578,-8.615758887,-3.677274413999998,False,0.8790000000000001
mp-1205758,Ba2 Eu1 Mo1 O6,10,Cubic,225,155.88125748065568,6.589206185642854,15.588125748065568,3.8472610400000002,-8.334601781999998,-2.8686539884999993,True,0.047900000000000005
mp-1288978,Ba4 Fe2 Mo2 O12,20,Monoclinic,15,275.57648782293916,6.296069728794797,13.778824391146959,3.8448601,-7.785249331,-2.5011106080000003,False,0.9037000000000001
mp-542120,Ba8 Fe4 O16,28,Monoclinic,14,477.32793448863526,5.489534289608774,17.047426231736974,1.36517694,-6.978271274999999,-2.392583402142856,True,1.9953999999999992
mp-18421,Ba8 Ga8 S20,36,Monoclinic,15,958.5632011444919,3.9803537302197043,26.626755587347,1.83093724,-5.065984051666667,-1.667546300277777,True,2.8977
mp-1195309,Ba8 Ga4 As4 Se20,36,Orthorhombic,62,1099.0109011748523,4.920215178645581,30.528080588190342,3.45754671,-4.662965517777778,-1.438995981857638,False,1.870299999999999
mp-1201906,Ba8 Ga4 Bi4 S20,36,Orthorhombic,62,1012.5076926285598,4.681831120781826,28.12521368412666,4.5695669,-5.066465223888889,-1.572256551666666,False,2.391
mp-1203584,Ba8 Ga4 Bi4 Se20,36,Orthorhombic,62,1127.5073101089654,5.585604243519177,31.319647503026815,1.89376407,-4.630743704999999,-1.493450638246527,False,1.7506
mp-1199702,Ba16 Ga8 S32,56,Monoclinic,14,1563.0219779321199,4.016998936170856,27.911106748787855,2.14280871,-5.143516521071429,-1.7978759249999992,True,1.8917000000000002
mp-1203806,Ba8 Ga4 Sb4 S20,36,Orthorhombic,62,1011.0286662432618,4.115668168364566,28.084129617868385,4.75547876,-5.081539605833333,-1.5607790524999992,False,2.396699999999999
mp-1203387,Ba8 Ga4 Sb4 Se20,36,Orthorhombic,62,1123.3205372351147,5.090691303125992,31.203348256530962,2.09590984,-4.640931476666667,-1.477086528802083,True,1.806699999999999
mp-1202971,Ba4 Gd4 Si8 O26,42,Monoclinic,15,592.239294188705,5.1001029534204,14.100935575921548,3.00207531,-9.150969896666666,-3.5312099183333343,False,0.12249999999999901
mp-1520715,Ba8 Gd4 Bi4 O24,40,Cubic,201,673.7089537013594,7.264973096200619,16.842723842533985,2.40634648,-7.94615881575,-2.79697156975,False,1.5940999999999992
mp-29084,Ba8 Gd4 Cl28,40,Monoclinic,14,1148.7060904993195,3.932393551520615,28.71765226248299,3.61327059,-5.957994209499999,-2.872607037499999,False,1.561499999999999
